Time (s),ECG (V),PPG_Red,PPG_IR
44.688000,1.200005,342.248470,266.818746
44.696000,1.161282,336.536080,263.047753
44.704000,1.322568,336.888987,268.253984
44.712000,1.245173,333.131891,267.318935
44.720000,1.096777,335.885294,265.687931
44.728000,1.109668,334.999351,260.956508
44.736000,1.222564,336.254600,269.954519
44.744000,0.996773,338.163885,265.290889
44.752000,1.074168,341.703215,263.254449
44.760000,0.948382,337.933101,265.527998
44.768000,0.993550,340.272903,263.402099
44.776000,0.932268,341.772076,262.481070
44.784000,0.864491,339.101205,268.124061
44.792000,0.883877,338.745037,263.871162
44.800000,0.841932,337.182954,264.577492
44.808000,0.938714,342.263375,263.219495
44.816000,0.903214,336.885704,264.139264
44.824000,0.906436,338.894450,258.510923
44.832000,1.087109,336.289482,260.744597
44.840000,0.883877,339.666589,262.006677
44.848000,1.151614,333.885626,265.844648
44.856000,1.109668,341.676652,258.503908
44.864000,1.074168,338.859473,262.632982
44.872000,1.232232,337.356557,258.534607
44.880000,1.129004,341.594446,261.731950
44.888000,1.077391,342.513789,264.231210
44.896000,1.125782,333.324325,260.509919
44.904000,1.158059,332.000919,262.131946
44.912000,1.245173,342.492534,265.336953
44.920000,1.148391,341.902648,258.012826
44.928000,1.270954,344.885035,260.456417
44.936000,1.090332,340.190050,261.189485
44.944000,1.319345,336.955348,263.759798
44.952000,0.996773,335.293727,260.761988
44.960000,1.206450,341.828303,258.146411
44.968000,1.238727,338.575683,252.814538
44.976000,1.225786,341.100153,254.903237
44.984000,1.080613,336.754054,257.527156
44.992000,1.206450,335.709236,263.883631
45.000000,1.154836,341.992256,260.289152
45.008000,1.258064,335.074257,260.544143
45.016000,1.119336,340.453128,257.599979
45.024000,1.035496,330.563605,260.430609
45.032000,1.129004,334.385871,261.915481
45.040000,0.922550,331.861494,266.622569
45.048000,1.012886,336.199137,262.189022
45.056000,1.009664,333.657823,259.678071
45.064000,1.022554,336.508509,255.690377
45.072000,0.883877,335.245659,259.668043
45.080000,0.925772,334.902391,258.428417
45.088000,1.045164,333.966907,261.120936
45.096000,0.877432,336.243964,264.209780
45.104000,1.087109,335.638781,258.929789
45.112000,1.067723,340.137237,259.866369
45.120000,0.912882,333.723323,259.071919
45.128000,1.580636,333.448012,259.594989
45.136000,2.170996,337.474127,262.227875
45.144000,2.458068,338.784274,262.106511
45.152000,1.429018,337.031834,265.205603
45.160000,0.858045,336.810341,260.761223
45.168000,0.699982,330.112742,260.640398
45.176000,0.690314,336.064587,260.425861
45.184000,0.687091,336.125897,260.366137
45.192000,0.858045,332.578758,261.681092
45.200000,0.667704,344.121820,265.372795
45.208000,0.929046,338.408870,257.281073
45.216000,0.854823,330.620331,262.442382
45.224000,0.919327,333.197886,266.732756
45.232000,0.974163,332.021222,262.891635
45.240000,1.012886,333.167158,261.746365
45.248000,1.048386,337.011076,266.438743
45.256000,1.170950,330.930951,265.858368
45.264000,1.158059,336.617743,264.515005
45.272000,1.129004,330.290270,262.955966
45.280000,1.154836,328.887227,263.335966
45.288000,1.258064,335.612963,258.107961
45.296000,1.248396,331.937679,255.019826
45.304000,1.303232,333.220310,255.351351
45.312000,1.264509,333.536260,260.654350
45.320000,1.354846,333.935222,258.878545
45.328000,1.245173,335.345334,260.908092
45.336000,1.374182,338.648033,265.279028
45.344000,1.264509,336.970123,263.448172
45.352000,1.345177,337.283503,267.310615
45.360000,1.187114,343.261647,264.350442
45.368000,1.325791,337.435868,260.868526
45.376000,1.232232,337.782903,261.570264
45.384000,1.254841,338.730165,262.846638
45.392000,1.054832,335.328935,264.360941
45.400000,1.116114,339.868701,263.585933
45.408000,1.019332,335.946469,266.333018
45.416000,1.045164,339.060502,260.515064
45.424000,0.938714,338.585980,263.112380
45.432000,0.990327,335.744595,265.205102
45.440000,1.032273,334.882885,264.750971
45.448000,1.106445,335.581167,266.774157
45.456000,0.951604,338.835066,264.065386
45.464000,1.054832,335.828735,265.531403
45.472000,1.041941,338.818468,263.999643
45.480000,1.041941,341.183491,262.063811
45.488000,1.022554,338.934660,260.449879
45.496000,1.100000,333.082974,264.924518
45.504000,0.970941,338.495515,264.001315
45.512000,1.151614,335.203632,266.357454
45.520000,1.022554,333.731711,271.672222
45.528000,1.032273,334.432055,255.925373
45.536000,1.009664,334.247885,265.723816
45.544000,1.054832,340.643264,260.449895
45.552000,0.964495,335.557438,265.803074
45.560000,1.058054,338.415531,264.928137
45.568000,0.987105,339.212570,263.924650
45.576000,1.048386,338.450721,260.417848
45.584000,0.954827,340.262241,264.555207
45.592000,0.977386,340.229639,263.630379
45.600000,1.051609,341.923902,260.385712
45.608000,0.996773,341.798897,260.139576
45.616000,0.996773,338.998153,257.414325
45.624000,1.029000,340.231072,262.640948
45.632000,0.993550,337.591296,258.188496
45.640000,1.045164,343.678876,262.228059
45.648000,1.019332,338.042956,256.424738
45.656000,0.977386,334.784891,258.059006
45.664000,0.935491,340.919166,262.029984
45.672000,0.945159,339.835181,254.448122
45.680000,0.880655,338.701515,255.935705
45.688000,0.829041,341.425400,260.823686
45.696000,0.790318,339.954738,257.698634
45.704000,0.825818,334.786305,259.639072
45.712000,0.732259,336.013008,261.169990
45.720000,0.877432,339.899250,261.610857
45.728000,0.741927,336.544241,253.466837
45.736000,0.919327,335.049778,261.562941
45.744000,0.751595,343.386240,261.692256
45.752000,0.803209,337.919376,260.578727
45.760000,0.696759,334.650334,260.248618
45.768000,1.238727,337.356162,259.990283
45.776000,1.616136,338.556215,260.817994
45.784000,2.209668,336.402136,262.778398
45.792000,1.699977,335.437615,262.366900
45.800000,0.770932,334.440277,261.837886
45.808000,0.551586,334.580453,259.735911
45.816000,0.603200,331.444699,252.912585
45.824000,0.561254,332.399872,258.200651
45.832000,0.458027,336.020072,254.735807
45.840000,0.558032,326.990465,254.159938
45.848000,0.461250,337.769040,261.501639
45.856000,0.603200,337.248295,256.236060
45.864000,0.616091,335.040042,261.853427
45.872000,0.651591,336.800259,262.376454
45.880000,0.629032,335.163553,257.596316
45.888000,0.803209,335.255018,261.360216
45.896000,0.687091,334.501605,262.174005
45.904000,0.738705,332.636143,263.256296
45.912000,0.783873,334.233218,260.128453
45.920000,0.735482,333.323582,256.425927
45.928000,0.780650,331.374554,264.434032
45.936000,0.790318,334.792952,265.494709
45.944000,0.835486,331.924319,265.972818
45.952000,0.799986,335.525353,266.750530
45.960000,0.909659,332.776056,261.121994
45.968000,0.877432,338.123654,263.037497
45.976000,0.854823,332.973015,264.598678
45.984000,0.925772,336.449794,260.662652
45.992000,0.874159,333.863620,261.629126
46.000000,0.809654,333.797081,252.752966
46.008000,0.880655,333.548738,260.341722
46.016000,0.806432,332.235194,264.281243
46.024000,0.796764,332.612012,264.058650
46.032000,0.722591,333.371486,266.163084
46.040000,0.587086,330.737587,257.370973
46.048000,0.612868,338.122723,262.428333
46.056000,0.619364,335.969633,264.983917
46.064000,0.532250,339.486360,261.488074
46.072000,0.690314,332.722371,261.547038
46.080000,0.512863,342.479455,261.018380
46.088000,0.629032,339.323676,263.793329
46.096000,0.629032,341.070506,265.210096
46.104000,0.574195,337.564552,269.252126
46.112000,0.751595,343.933858,266.043394
46.120000,0.764486,335.230389,264.167180
46.128000,0.729036,330.244161,263.406455
46.136000,0.803209,339.917540,262.885037
46.144000,0.758041,335.468908,267.527687
46.152000,0.735482,342.735650,261.793256
46.160000,0.803209,339.113716,261.883287
46.168000,0.758041,334.342531,261.898580
46.176000,0.751595,341.122207,266.916999
46.184000,0.764486,336.318892,264.674976
46.192000,0.687091,340.042844,261.965301
46.200000,0.761263,337.534718,264.216396
46.208000,0.816100,339.866035,264.863701
46.216000,0.635477,333.536357,268.207093
46.224000,0.893545,336.102456,263.683939
46.232000,0.832264,337.434489,266.097783
46.240000,0.903214,335.528842,263.047986
46.248000,0.806432,337.206417,267.025813
46.256000,1.006441,337.489525,270.275453
46.264000,0.761263,335.939102,258.654403
46.272000,0.919327,339.494588,266.061011
46.280000,0.922550,336.984816,266.672953
46.288000,0.990327,336.941108,257.585775
46.296000,1.016109,339.338907,256.507275
46.304000,0.874159,339.110497,259.422221
46.312000,0.919327,338.273924,263.298451
46.320000,0.912882,343.050372,263.895276
46.328000,0.893545,339.679388,259.622546
46.336000,0.838709,340.719392,258.792378
46.344000,0.977386,341.979664,260.225528
46.352000,0.919327,339.928363,262.658814
46.360000,0.841932,334.429100,266.581612
46.368000,0.974163,340.889477,260.124919
46.376000,0.899991,341.959771,258.330866
46.384000,0.832264,340.946173,252.981988
46.392000,0.935491,337.329026,263.539748
46.400000,0.722591,334.992978,258.110039
46.408000,1.158059,339.420679,259.908458
46.416000,1.580636,335.672824,259.027658
46.424000,2.296782,344.733236,258.395458
46.432000,2.264504,337.199545,261.556643
46.440000,1.164504,339.903718,260.844567
46.448000,0.832264,341.209310,259.772358
46.456000,0.745150,335.487028,257.281403
46.464000,0.816100,330.241557,258.353205
46.472000,0.738705,340.254762,261.127076
46.480000,0.767709,339.496999,258.424293
46.488000,0.854823,340.717132,263.349445
46.496000,0.841932,340.589545,258.356104
46.504000,0.993550,334.135710,260.826386
46.512000,1.009664,335.488483,264.990284
46.520000,0.954827,333.649007,262.386113
46.528000,1.064500,331.685017,261.619678
46.536000,1.106445,334.043556,258.984868
46.544000,1.035496,333.866400,259.185793
46.552000,1.158059,334.160064,261.819291
46.560000,1.083886,334.917556,261.308122
46.568000,1.058054,334.959101,257.436910
46.576000,1.212895,329.007539,261.222725
46.584000,1.270954,336.295308,253.958163
46.592000,1.229009,332.820705,261.074007
46.600000,1.177395,331.492066,259.651905
46.608000,1.180618,336.649589,258.180933
46.616000,1.219341,335.473597,260.940715
46.624000,1.358068,332.944288,257.267150
46.632000,1.322568,330.931738,258.428831
46.640000,1.164504,331.950474,262.648506
46.648000,1.270954,337.631168,264.615040
46.656000,1.151614,336.377284,263.358735
46.664000,1.167727,334.210440,258.141345
46.672000,1.106445,334.352563,259.835075
46.680000,1.122559,334.856800,262.222797
46.688000,0.941936,335.958953,261.628591
46.696000,1.009664,332.608691,260.450515
46.704000,1.012886,334.255243,264.547872
46.712000,0.880655,336.356623,259.469261
46.720000,0.996773,334.207217,263.189759
46.728000,0.941936,335.136110,259.299699
46.736000,1.045164,332.002126,265.848308
46.744000,1.106445,337.918840,260.889878
46.752000,1.154836,334.245064,268.752886
46.760000,1.116114,333.976675,262.055554
46.768000,1.112891,334.958055,259.309134
46.776000,1.112891,335.998639,265.604649
46.784000,1.096777,339.108363,257.907622
46.792000,1.219341,333.115334,265.238474
46.800000,1.019332,336.733643,264.743867
46.808000,1.090332,338.548981,258.057045
46.816000,1.109668,337.143031,264.005736
46.824000,1.129004,336.681902,264.551231
46.832000,1.158059,332.662002,262.465722
46.840000,1.038718,335.500794,261.641718
46.848000,1.151614,334.015021,259.356069
46.856000,1.074168,335.421221,261.062329
46.864000,1.054832,336.636576,262.739443
46.872000,1.054832,335.710546,262.548592
46.880000,1.148391,341.110089,264.440163
46.888000,1.151614,340.839102,265.281697
46.896000,1.267732,332.504396,263.476304
46.904000,1.161282,340.701849,262.630043
46.912000,1.206450,336.055108,263.581289
46.920000,1.090332,339.786511,265.150470
46.928000,1.080613,333.671238,262.895468
46.936000,1.064500,335.210128,269.608143
46.944000,1.109668,342.249841,262.289084
46.952000,1.054832,339.846729,256.187946
46.960000,0.993550,339.636866,267.760010
46.968000,1.170950,333.853021,267.142789
46.976000,1.054832,332.044761,266.596906
46.984000,1.064500,335.478183,266.481116
46.992000,1.125782,341.103175,260.746242
47.000000,1.045164,338.667066,267.452884
47.008000,1.222564,336.833260,265.722173
47.016000,0.945159,335.416336,263.448771
47.024000,1.332236,332.602506,262.918027
47.032000,2.038714,337.364180,265.680667
47.040000,2.441955,337.203156,267.217109
47.048000,2.251614,339.798774,267.277085
47.056000,1.006441,335.162065,265.457183
47.064000,0.893545,338.644522,263.996621
47.072000,0.780650,339.631939,260.933809
47.080000,0.703204,342.319268,261.653463
47.088000,0.935491,338.771919,258.498276
47.096000,0.848377,338.891478,257.031123
47.104000,0.890323,340.884844,263.069606
47.112000,0.925772,336.352105,260.409779
47.120000,0.945159,340.608477,264.430469
47.128000,1.087109,338.331556,260.535431
47.136000,0.980659,342.015397,257.591940
47.144000,1.116114,338.842831,264.187193
47.152000,1.016109,335.327386,260.069006
47.160000,1.132227,331.955441,256.422325
47.168000,1.054832,333.902795,260.941027
47.176000,0.970941,340.833240,260.176741
47.184000,1.196782,340.701130,263.510204
47.192000,1.122559,339.542731,258.617959
47.200000,1.064500,334.692686,265.129558
47.208000,1.222564,336.463579,259.473277
47.216000,1.067723,341.065578,263.197710
47.224000,1.261286,342.943543,253.921637
47.232000,1.200005,336.695984,259.464197
47.240000,1.232232,334.772728,262.261191
47.248000,1.219341,335.223423,257.640517
47.256000,1.119336,336.789858,258.957666
47.264000,1.170950,340.091340,261.872396
47.272000,1.061277,343.683960,256.769737
47.280000,0.961273,335.064673,265.991284
47.288000,0.974163,338.625907,258.886378
47.296000,1.035496,329.942124,258.393160
47.304000,1.032273,336.091032,259.655653
47.312000,0.858045,334.294303,265.604270
47.320000,0.990327,332.390053,254.071937
47.328000,0.816100,340.044198,259.818944
47.336000,0.945159,331.413111,261.129041
47.344000,0.987105,334.895867,261.803660
47.352000,1.125782,335.921015,264.417887
47.360000,0.945159,329.013554,261.348173
47.368000,1.106445,337.663211,259.050864
47.376000,1.109668,339.001645,261.324514
47.384000,1.009664,335.215653,262.926588
47.392000,1.006441,339.846319,256.443703
47.400000,1.154836,334.770781,263.255956
47.408000,1.006441,330.087826,262.408709
47.416000,0.996773,336.089554,261.427083
47.424000,1.009664,331.947809,260.911556
47.432000,1.196782,334.119119,259.496750
47.440000,0.932268,333.698903,260.188978
47.448000,1.177395,330.654824,258.604112
47.456000,1.087109,334.070675,265.681295
47.464000,1.093555,337.375309,264.610298
47.472000,1.070945,333.955894,266.296601
47.480000,1.180618,334.442990,264.507923
47.488000,1.087109,334.190574,261.514310
47.496000,1.148391,333.150776,264.978958
47.504000,1.164504,333.748010,262.373612
47.512000,1.380627,334.843949,265.073374
47.520000,1.125782,332.784450,263.696264
47.528000,0.948382,338.127240,264.103047
47.536000,1.035496,335.692398,261.729187
47.544000,1.135500,336.309358,257.306513
47.552000,0.845154,335.123106,261.267949
47.560000,0.816100,338.038282,257.965755
47.568000,0.919327,337.751333,261.412491
47.576000,0.677423,334.948029,261.006764
47.584000,0.658036,330.118840,262.002295
47.592000,0.664482,336.522178,262.426155
47.600000,0.448359,340.176334,265.840612
47.608000,0.587086,336.690427,260.109231
47.616000,0.512863,335.873926,262.692328
47.624000,0.641923,342.246651,267.247489
47.632000,0.699982,337.945547,268.238677
47.640000,0.690314,337.975980,260.815902
47.648000,0.738705,340.574901,261.029802
47.656000,0.754818,339.697527,265.942112
47.664000,1.332236,339.037692,267.374080
47.672000,1.912927,332.312280,268.790324
47.680000,2.519350,340.105984,265.167856
47.688000,1.777423,337.370534,263.301089
47.696000,0.999995,335.342742,265.708040
47.704000,0.716095,337.146061,263.866491
47.712000,0.622586,340.338167,266.912943
47.720000,0.867713,339.075106,265.345237
47.728000,0.864491,332.339281,265.524075
47.736000,0.838709,337.684936,260.002999
47.744000,0.909659,338.144512,263.000063
47.752000,0.983882,335.936207,270.664440
47.760000,0.948382,330.941395,267.406470
47.768000,0.964495,330.747813,261.763373
47.776000,1.041941,339.332982,268.948323
47.784000,0.996773,342.128581,259.002209
47.792000,1.158059,334.484465,264.462435
47.800000,1.032273,342.570205,260.807276
47.808000,1.258064,340.648208,253.602245
47.816000,1.100000,335.202008,261.538576
47.824000,1.203227,341.949851,265.432891
47.832000,1.245173,339.521140,261.896051
47.840000,1.358068,339.669651,264.721789
47.848000,1.419350,339.330776,265.635297
47.856000,1.316123,341.304773,257.016068
47.864000,1.425795,340.283872,260.466606
47.872000,1.390295,347.689305,259.562418
47.880000,1.322568,338.556615,259.379512
47.888000,1.435463,340.422504,255.918240
47.896000,1.335459,336.838092,258.759728
47.904000,1.322568,336.198214,254.476585
47.912000,1.322568,342.007627,260.185650
47.920000,1.296786,341.296967,258.438582
47.928000,1.303232,338.062706,259.746828
47.936000,1.151614,342.076699,261.181003
47.944000,1.100000,333.579032,259.113463
47.952000,1.170950,339.766302,260.722175
47.960000,0.987105,340.685262,263.101050
47.968000,1.041941,334.357063,247.677521
47.976000,1.070945,335.883521,260.303198
47.984000,1.093555,334.151123,259.416887
47.992000,1.048386,340.403999,258.519952
48.000000,1.106445,333.035506,265.343935
48.008000,1.009664,329.967133,261.222431
48.016000,1.170950,337.239121,256.528888
48.024000,1.229009,334.109916,259.149662
48.032000,1.203227,330.462050,260.219741
48.040000,1.229009,332.575084,261.442890
48.048000,1.241950,332.898509,260.088305
48.056000,1.254841,332.453530,259.902412
48.064000,1.325791,331.352118,258.680767
48.072000,1.287068,329.591964,263.320931
48.080000,1.332236,332.569801,258.860546
48.088000,1.374182,333.067112,258.249919
48.096000,1.367736,334.870166,257.484701
48.104000,1.338682,334.497287,259.383140
48.112000,1.254841,339.276110,257.456195
48.120000,1.270954,328.958008,263.609237
48.128000,1.296786,336.326777,261.715110
48.136000,1.235454,336.601480,261.001290
48.144000,1.122559,334.790093,262.099504
48.152000,1.077391,336.827528,258.365455
48.160000,1.035496,334.382090,257.472326
48.168000,0.970941,330.552424,265.291876
48.176000,0.993550,338.332721,255.308273
48.184000,0.787095,332.476167,258.527528
48.192000,0.732259,334.079694,259.727038
48.200000,0.780650,336.515019,261.971612
48.208000,0.722591,335.288412,264.890792
48.216000,0.661259,332.995470,262.988457
48.224000,0.641923,333.292085,260.518109
48.232000,0.619364,332.644747,259.892489
48.240000,0.583864,337.851755,264.769604
48.248000,0.474191,337.042982,262.980272
48.256000,0.564477,336.770886,265.402203
48.264000,0.545141,330.749312,260.467112
48.272000,0.587086,333.083572,265.852117
48.280000,0.529027,332.567216,264.554725
48.288000,0.548363,334.040670,262.073843
48.296000,0.606423,329.463031,264.216468
48.304000,0.574195,334.196032,258.804282
48.312000,0.499973,330.882918,264.579487
48.320000,0.425800,331.421444,261.676108
48.328000,0.916104,335.961875,261.050529
48.336000,1.516132,343.762909,257.001224
48.344000,1.954823,337.284209,263.656027
48.352000,1.087109,332.302684,263.572452
48.360000,0.445136,330.802013,261.501973
48.368000,0.274182,329.668017,263.039846
48.376000,0.287073,335.465220,263.167426
48.384000,0.229014,338.831344,260.345902
48.392000,0.254795,339.888593,258.434361
48.400000,0.148345,339.289836,264.564030
48.408000,0.219345,338.839425,261.228891
48.416000,0.299963,337.926376,261.403331
48.424000,0.299963,334.825257,264.885689
48.432000,0.341909,335.129953,258.842925
48.440000,0.141900,340.006444,264.348366
48.448000,0.409636,336.310216,267.523933
48.456000,0.293518,328.776922,260.819801
48.464000,0.358022,334.889998,266.718540
48.472000,0.241904,340.574805,263.673659
48.480000,0.309682,331.280391,259.576048
48.488000,0.412909,335.707443,262.629227
48.496000,0.458027,342.346307,266.931482
48.504000,0.493527,332.777108,263.736589
48.512000,0.761263,337.438806,265.565633
48.520000,0.683868,332.646107,264.375385
48.528000,0.583864,336.321050,265.665937
48.536000,0.777427,340.905751,262.206143
48.544000,0.670977,339.798680,264.507820
48.552000,0.658036,336.916028,261.842605
48.560000,0.641923,341.874650,265.128197
48.568000,0.816100,336.841955,261.850003
48.576000,0.896768,339.698089,267.768096
48.584000,0.738705,336.916375,260.111139
48.592000,0.799986,333.777112,265.913720
48.600000,0.645145,344.338645,259.002283
48.608000,0.674200,340.712854,263.575751
48.616000,0.635477,335.033238,259.119609
48.624000,0.596754,341.779364,255.754048
48.632000,0.738705,342.428857,258.969063
48.640000,0.651591,335.847118,261.358156
48.648000,0.770932,337.336598,263.186444
48.656000,0.690314,337.496776,259.871135
48.664000,0.790318,338.883529,248.042080
48.672000,0.799986,335.526415,258.212550
48.680000,0.877432,336.389995,257.368278
48.688000,0.883877,339.820668,259.499503
48.696000,0.835486,339.456689,264.694307
48.704000,0.922550,338.587116,261.798238
48.712000,0.851600,342.544550,255.422566
48.720000,0.941936,332.368553,257.828365
48.728000,0.967718,334.776594,257.818537
48.736000,0.970941,339.313577,262.060055
48.744000,0.806432,337.118286,264.797681
48.752000,1.009664,338.775250,259.187299
48.760000,0.964495,334.174625,257.438146
48.768000,0.990327,336.133355,258.218736
48.776000,0.954827,335.671894,255.508502
48.784000,0.964495,332.333584,263.122713
48.792000,1.035496,335.571002,261.079351
48.800000,0.893545,335.751450,256.765490
48.808000,1.135500,334.933424,260.200242
48.816000,1.003218,333.984516,256.032082
48.824000,1.112891,335.324623,258.363125
48.832000,1.077391,336.737849,257.770227
48.840000,1.083886,334.543303,262.029500
48.848000,1.006441,331.660874,254.893762
48.856000,0.999995,336.269827,260.069286
48.864000,1.032273,337.663691,259.930700
48.872000,1.187114,337.945231,261.018964
48.880000,1.148391,331.702306,260.004085
48.888000,1.067723,337.415725,259.075788
48.896000,1.264509,333.037154,256.389275
48.904000,1.135500,340.121683,260.024505
48.912000,1.109668,337.211004,262.751996
48.920000,1.038718,334.268902,261.118198
48.928000,1.077391,336.973831,260.467387
48.936000,1.151614,329.848749,261.983077
48.944000,1.232232,339.281447,260.105362
48.952000,1.116114,327.957304,254.353610
48.960000,1.309677,338.013108,258.389023
48.968000,0.987105,331.055434,265.449236
48.976000,1.448405,333.068086,259.800832
48.984000,1.148391,335.537164,265.456400
48.992000,1.145168,336.844480,262.520826
49.000000,1.493523,334.218407,262.016241
49.008000,2.125827,337.170087,264.612504
49.016000,2.474182,329.153269,261.396056
49.024000,2.174218,330.911653,264.732971
49.032000,1.203227,331.809085,268.825521
49.040000,1.129004,332.571774,260.900925
49.048000,1.090332,331.188121,263.085497
49.056000,1.006441,335.009557,260.264448
49.064000,1.193559,337.182391,263.316221
49.072000,1.141946,334.415247,260.862939
49.080000,1.183841,340.987270,267.228706
49.088000,1.190336,340.345133,258.311712
49.096000,1.212895,332.386970,268.065049
49.104000,1.264509,328.752487,259.029320
49.112000,1.348400,338.024878,257.655960
49.120000,1.396791,336.711149,263.142776
49.128000,1.338682,340.966162,265.021574
49.136000,1.406459,336.760638,261.749010
49.144000,1.535468,337.992054,266.617294
49.152000,1.490300,341.272350,265.681766
49.160000,1.716141,336.485804,261.950034
49.168000,1.683864,333.235152,264.287923
49.176000,1.677418,339.868446,262.456429
49.184000,1.838705,343.392359,261.154677
49.192000,1.790314,332.755639,267.895097
49.200000,1.787091,337.918178,263.618924
49.208000,1.770977,340.163707,263.525557
49.216000,1.796759,332.967371,260.944657
49.224000,1.770977,330.703866,261.431643
49.232000,1.816146,337.936250,266.707240
49.240000,1.577414,343.116267,265.558444
49.248000,1.658082,341.109074,267.737416
49.256000,1.587082,338.228957,265.867847
49.264000,1.590304,332.129383,268.298563
49.272000,1.612914,336.868809,266.844792
49.280000,1.341955,334.326181,266.661589
49.288000,1.377404,337.125307,263.431000
49.296000,1.332236,341.898984,259.915885
49.304000,1.296786,336.768087,268.171040
49.312000,1.441909,339.069715,260.695438
49.320000,1.319345,338.827919,263.077171
49.328000,1.222564,339.180319,263.725110
49.336000,1.393568,339.811094,257.667610
49.344000,1.206450,339.709233,259.712476
49.352000,1.274177,336.295876,258.697679
49.360000,1.261286,340.590507,262.428807
49.368000,1.222564,340.971541,257.387292
49.376000,1.038718,335.226940,255.841424
49.384000,1.129004,339.147657,258.314639
49.392000,1.261286,336.602381,262.019198
49.400000,1.158059,341.644377,261.420287
49.408000,1.077391,335.537112,261.843545
49.416000,1.183841,334.345271,262.515469
49.424000,1.135500,337.802112,257.496642
49.432000,0.983882,330.867975,262.266278
49.440000,1.064500,340.766804,255.933646
49.448000,1.064500,336.092316,259.905674
49.456000,0.990327,337.468308,259.716025
49.464000,1.109668,331.458475,263.596662
49.472000,0.961273,337.114825,262.696099
49.480000,1.054832,334.636215,267.979752
49.488000,1.041941,336.456768,259.873924
49.496000,1.009664,338.208939,264.515811
49.504000,1.167727,334.007947,267.266798
49.512000,1.064500,334.105581,260.494242
49.520000,1.016109,333.289931,265.017905
49.528000,0.974163,335.576011,259.049697
49.536000,1.074168,337.229804,261.549366
49.544000,0.874159,332.035522,262.823901
49.552000,0.883877,335.874007,261.178686
49.560000,0.906436,335.344897,264.585437
49.568000,0.941936,338.029661,262.037072
49.576000,0.848377,336.714803,261.682378
49.584000,0.951604,334.922713,256.929829
49.592000,0.916104,336.364146,264.982397
49.600000,0.961273,332.157461,258.506570
49.608000,1.038718,338.641070,258.912941
49.616000,0.874159,334.774836,260.460802
49.624000,0.996773,337.015250,256.220069
49.632000,0.874159,338.034824,265.978795
49.640000,1.306455,336.274161,260.123533
49.648000,1.809700,336.473892,263.381824
49.656000,2.219387,338.487738,264.754211
49.664000,1.799982,332.683374,259.909715
49.672000,1.212895,340.367925,264.881458
49.680000,0.883877,334.529804,265.901696
49.688000,0.880655,336.415338,258.344800
49.696000,0.635477,337.662786,259.312989
49.704000,0.777427,332.476187,266.425106
49.712000,0.819322,336.487208,263.483011
49.720000,0.729036,336.248518,269.089914
49.728000,0.899991,331.028809,263.231162
49.736000,0.880655,340.234028,264.146823
49.744000,0.851600,340.695614,261.440189
49.752000,0.903214,339.283472,265.070170
49.760000,0.951604,333.371977,260.054212
49.768000,0.964495,326.048745,262.246592
49.776000,0.990327,330.667057,262.365742
49.784000,0.906436,336.479717,265.782941
49.792000,1.054832,332.805580,263.299061
49.800000,1.022554,339.475902,259.400279
49.808000,0.919327,333.093726,260.639014
49.816000,0.948382,336.586859,264.971041
49.824000,1.083886,331.107495,263.184055
49.832000,1.164504,338.830441,263.743360
49.840000,1.183841,340.020262,255.633707
49.848000,1.193559,333.119844,260.786387
49.856000,1.145168,341.466990,265.703581
49.864000,1.083886,338.393542,261.864842
49.872000,1.193559,338.954915,262.549138
49.880000,1.141946,339.008484,264.491194
49.888000,1.109668,334.579971,259.665675
49.896000,1.103223,334.970980,266.112833
49.904000,1.003218,331.023645,255.768127
49.912000,0.961273,333.583895,269.578462
49.920000,0.825818,333.941941,264.054120
49.928000,0.999995,341.095947,265.351425
49.936000,0.858045,334.943303,265.576955
49.944000,0.983882,337.062429,267.248691
49.952000,0.841932,338.397042,261.786379
49.960000,1.003218,338.710542,265.334690
49.968000,0.945159,333.442886,266.755275
49.976000,1.006441,331.342423,261.699826
49.984000,0.964495,333.524685,261.358948
49.992000,0.993550,334.403060,263.186361
50.000000,1.096777,339.695569,268.987931
50.008000,1.064500,333.929509,262.892139
50.016000,0.996773,333.618087,264.440637
50.024000,0.964495,338.960498,258.619107
50.032000,1.129004,338.069028,260.623094
50.040000,1.080613,340.031825,266.086211
50.048000,0.958050,340.073869,264.915981
50.056000,1.077391,338.080020,262.636770
50.064000,1.103223,337.955285,263.747391
50.072000,1.029000,344.471781,259.848198
50.080000,1.067723,345.022262,262.845727
50.088000,1.038718,340.916718,257.155971
50.096000,1.077391,335.868421,264.041119
50.104000,1.112891,332.350651,259.532305
50.112000,1.116114,340.059842,259.975920
50.120000,1.122559,340.738349,264.960804
50.128000,0.951604,337.776226,254.765199
50.136000,1.070945,340.561015,255.870121
50.144000,1.074168,339.071224,263.603742
50.152000,1.154836,335.362205,260.653287
50.160000,1.203227,338.761245,258.400698
50.168000,1.064500,341.960600,265.144744
50.176000,1.219341,336.021441,259.415416
50.184000,1.151614,337.770884,255.979757
50.192000,1.190336,340.154465,260.085873
50.200000,1.216118,335.409426,264.882318
50.208000,0.899991,333.280538,262.909358
50.216000,0.935491,339.108017,259.083960
50.224000,0.925772,336.903740,259.307178
50.232000,0.841932,337.847212,260.280621
50.240000,0.919327,339.843881,261.574160
50.248000,0.867713,337.706272,258.949100
50.256000,0.961273,340.631777,262.076302
50.264000,0.867713,333.639874,258.737712
